Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mc-72882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-imikykliko-fb9596701-metalliko-g-4.jpg?v=1773155407,5,"Полукръгла маса LIMA метал сив с плот от стъкло 70x40x64,5Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-imikykliko-fb9596701-metalliko-g-5.jpg?v=1773155407,6,"Полукръгла маса LIMA метал сив с плот от стъкло 70x40x64,5Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-imikykliko-fb9596701-metalliko-g-6.jpg?v=1773155406,7,"Полукръгла маса LIMA метал сив с плот от стъкло 70x40x64,5Hсм.",,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,"Градинската маса FIGO в КАФЯВ цвят е квадратна с заоблени ъгли и извити крака. Това е много популярна маса, която не липсва почти на никоя тераса или градина. Тази маса е най-голяма по размери от серията FIGO и както по-малките й версии, няма отвор за чадър.<br>
<br>
РАЗМЕРИ:<br>
80x80x71H см.<br>
Разстояние между краката: 66x66 см.<br>
Метална рамка: Φ25x0.8мм дебела<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Рамката е метална с прахово покритие. Праховото покритие е сух процес на нанасяне, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява с топлина.<br>
Плотът е изработен от закалено или безопасно стъкло. Закаленото или усилено стъкло е вид безопасно стъкло, което е около четири пъти по-здраво от обикновеното стъкло. И за разлика от обикновеното стъкло, което при счупване се разпада на остри парчета, закаленото стъкло се чупи на малки, относително безвредни гранулирани частици. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От горното е ясно, че не е необходима специална поддръжка. Достатъчно е почистване с влажна кърпа или дори със специални почистващи препарати.<br>
<br>
ПРЕДИМСТВА:<br>
• Класически и вечен дизайн<br>
• Лесна поддръжка<br>
• Качествени материали за изработка<br>
• Отлично съотношение цена-качество<br>
<br>
Масата се доставя разглобена и е лесна за сглобяване, тъй като всички необходими части са включени в опаковката.<br>
**Точният цвят на продукта може леко да се различава от реалния поради различните настройки на монитора.",Europe,,Маси,"RelatedColor_Черен, Градински маси, Градински маси за кафе",true,Title,Default Title,,,,,,,,0603172,12500.0,shopify,103,deny,manual,47.86,77.50,true,true,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf.jpg?v=1773155395,1,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-1.jpg?v=1773155395,2,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-2.jpg?v=1773155395,3,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-3.jpg?v=1773155395,4,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-4.jpg?v=1773155395,5,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-5.jpg?v=1773155395,6,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597202-metallo-kaf-6.jpg?v=1773155395,7,Външна квадратна маса FIGO кафяв метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,"Градинската маса FIGO в ЧЕРЕН цвят е квадратна с заоблени ъгли и извити крака. Това е много популярна маса, която не липсва почти на никоя тераса или градина. Тази маса е най-голяма по размери от серията FIGO и както по-малките й версии, няма отвор за чадър.<br>
<br>
РАЗМЕРИ:<br>
80x80x71H см.<br>
Разстояние между краката: 66x66 см.<br>
Метална рамка: Φ25x0.8мм дебела<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Рамката е метална с прахово покритие. Праховото покритие е сух процес на нанасяне, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява с топлина.<br>
Плотът е изработен от закалено или безопасно стъкло. Закаленото или усилено стъкло е вид безопасно стъкло, което е около четири пъти по-здраво от обикновеното стъкло. И за разлика от обикновеното стъкло, което при счупване се разпада на остри парчета, закаленото стъкло се чупи на малки, относително безвредни гранулирани частици. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От горното е ясно, че не е необходима специална поддръжка. Достатъчно е почистване с влажна кърпа или дори със специални почистващи препарати.<br>
<br>
ПРЕДИМСТВА:<br>
• Класически и вечен дизайн<br>
• Лесна поддръжка<br>
• Качествени материали за изработка<br>
• Отлично съотношение цена-качество<br>
<br>
Масата се доставя разглобена и е лесна за сглобяване, тъй като всички необходими части са включени в опаковката.<br>
**Точният цвят на продукта може леко да се различава от реалния поради различните настройки на монитора.",Europe,,Маси,"RelatedColor_Dark grey, RelatedColor_Кафяв, Градински маси, Градински маси за кафе",true,Title,Default Title,,,,,,,,0603171,12500.0,shopify,189,deny,manual,47.86,77.50,true,true,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may.jpg?v=1773155394,1,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-1.jpg?v=1773155394,2,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-2.jpg?v=1773155394,3,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-3.jpg?v=1773155394,4,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-4.jpg?v=1773155395,5,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-5.jpg?v=1773155394,6,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-6.jpg?v=1773155394,7,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597203-metallo-may-7.jpg?v=1773155394,8,Външна квадратна маса FIGO черен метал - плот от стъкло 80x80x71Hсм.,,,,,,,,,,,,,,,,,,,,,,,,
mc-72862,Външна квадратна маса FIGO сив метал - плот от стъкло 80x80x71Hсм.,"Външната маса FIGO в сив цвят е квадратна с заоблени ъгли и извити крака. Това е много популярна маса, която липсва в почти никой балкон или градина. Тази маса е най-голямата по размери от серията FIGO и както по-малките ѝ версии, няма отвор за чадър.<br>
<br>
РАЗМЕРИ:<br>
80x80x71H см.<br>
Разстояние между краката: 66x66 см.<br>
Метална рамка: Φ25x0.8 мм дебелина<br>
<br>
МАТЕРИАЛИ НА КОНСТРУКЦИЯТА:<br>
Рамката е метална с прахово покритие. Праховото покритие е сух процес на нанасяне на покритие, използван като метално покритие. Праховото покритие се нанася като сух прах чрез електростатичен процес, след което се втвърдява чрез нагряване.<br>
Плотът е изработен от закалено стъкло или безопасно стъкло. Закаленото или усилено стъкло е вид безопасно стъкло, което е около четири пъти по-здраво от обикновеното стъкло. За разлика от обикновеното стъкло, което може да се счупи на остри парчета, закаленото стъкло се чупи на малки, относително безвредни гранулирани парчета. Поради това закаленото стъкло се използва в среди, където безопасността на хората е важна, като домашни приложения и др.<br>
<br>
ПОДДРЪЖКА:<br>
От гореизложеното е ясно, че не се изисква специална поддръжка. Достатъчно е почистване с влажна кърпа или дори със специални почистващи препарати.<br>
<br>
ПРЕДИМСТВА:<br>
• Класически и вечен дизайн<br>
• Лесна поддръжка<br>
• Качествени материали<br>
• Отлично съотношение цена-качество<br>
<br>
Масата се доставя разглобена и е лесна за сглобяване, тъй като всички необходими части са включени в опаковката.<br>
** Точният цвят на продукта може да варира леко от реалния поради различни настройки на монитора.",Europe,,Маси,"RelatedColor_Кафяв, RelatedColor_Черен, Градински маси, Градински маси за кафе",true,Title,Default Title,,,,,,,,0603170,12500.0,shopify,318,deny,manual,47.86,77.50,true,true,,,,,5208067143141,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-exotchoroy-fb9597201-metallo-gkr.jpg?v=1773155392,1,Външна квадратна маса FIGO сив метал - плот от стъкло 80x80x71Hсм.,false,,,,,,,,,,,,,,,,,,,,kg,,,active
